Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Method,"org.apache.jmeter.config.CSVDataSet.setStopThread",,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.config.CSVDataSet.setVariableNames",,,,,,,,,,,,,,,,,,,,,,,,,,4,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Class,"org.apache.jmeter.config.CSVDataSetBeanInfo",2,2,3,2,31,5,25,5,1,1,0,,1,12,,,,1,0,2,15,0,0,0,2,,83,15,65,17,56,21,,,,54,60,18,42,,,,,,4,4,5,4,,3,2,,41,0.32,5,5,6,5
Public Constructor,"org.apache.jmeter.config.CSVDataSetBeanInfo.CSVDataSetBeanInfo",,,,,,,,,,,,,,,,,,,,,,,,,,20,51,10,40,3,38,10,9,1,0,37,38,3,35,1,1,1,1,0,,,,,0,,0,0,,0.25,1,1,1,1
Public Static Method,"org.apache.jmeter.config.CSVDataSetBeanInfo.getShareModeAsInt",,,,,,,,,,,,,,,,,,,,,,,,,,5,11,0,11,1,6,1,3,4,1,5,9,2,7,4,4,5,4,4,,,,,4,,2,4,,0.09,4,4,5,4
Public Interface,"org.apache.jmeter.config.ConfigElement",0,0,0,0,0,0,0,0,1,0,2,,0,0,,,,3,0,3,3,3,0,0,0,,31,3,5,4,0,23,,,,3,4,4,0,,,,,,0,0,0,0,,2,0,,0,4.60,0,0,0,0
Abstract Method,"org.apache.jmeter.config.ConfigElement.addConfigElement",,,,,,,,,,,,,,,,,,,,,,,,,,1,13,0,1,1,0,12,0,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,12.00,0,0,0,0
Abstract Method,"org.apache.jmeter.config.ConfigElement.clone",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Abstract Method,"org.apache.jmeter.config.ConfigElement.expectsModification",,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,1,1,0,11,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,11.00,0,0,0,0
Public Class,"org.apache.jmeter.config.ConfigTestElement",1,1,1,1,4,0,3,1,3,0,12,,0,3,,,,4,0,4,58,0,0,0,4,,33,6,21,11,7,6,,,,6,12,8,4,,,,,,2,2,2,1,,2,1,,100,0.29,5,5,5,4
Public Constructor,"org.apache.jmeter.config.ConfigTestElement.ConfigTestElement",,,,,,,,,,,,,,,,,,,,,,,,,,19,2,0,2,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.config.ConfigTestElement.addConfigElement",,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.config.ConfigTestElement.addTestElement",,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,5,1,2,0,1,2,0,1,3,1,2,2,2,2,1,0,,,,,0,,1,0,,0.00,2,2,2,1
Public Method,"org.apache.jmeter.config.ConfigTestElement.expectsModification",,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Class,"org.apache.jmeter.config.KeystoreConfig",1,1,1,1,7,0,5,1,3,4,0,,0,4,,,,11,3,11,69,0,0,0,11,,112,17,74,26,37,23,,,,29,47,22,25,,,,,,7,7,8,1,,3,2,,83,0.31,17,17,18,11
Public Constructor,"org.apache.jmeter.config.KeystoreConfig.KeystoreConfig",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.config.KeystoreConfig.getEndIndex",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.config.KeystoreConfig.getPreload",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.config.KeystoreConfig.getStartIndex",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.config.KeystoreConfig.setEndIndex",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.config.KeystoreConfig.setPreload",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.config.KeystoreConfig.setStartIndex",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.config.KeystoreConfig.testEnded",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.config.KeystoreConfig.testEnded",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.config.KeystoreConfig.testStarted",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.config.KeystoreConfig.testStarted",,,,,,,,,,,,,,,,,,,,,,,,,,9,33,3,30,4,22,0,12,36,2,11,18,4,14,7,7,8,1,2,,,,,0,,2,0,,0.00,7,7,8,1
Public Class,"org.apache.jmeter.config.KeystoreConfigBeanInfo",1,1,1,1,24,4,17,7,1,1,0,,0,4,,,,1,0,1,14,0,0,0,1,,35,6,23,7,19,10,,,,18,20,7,13,,,,,,1,1,1,1,,3,0,,0,0.43,1,1,1,1
Public Constructor,"org.apache.jmeter.config.KeystoreConfigBeanInfo.KeystoreConfigBeanInfo",,,,,,,,,,,,,,,,,,,,,,,,,,10,24,4,17,2,15,7,5,1,0,14,15,2,13,1,1,1,1,0,,,,,0,,0,0,,0.41,1,1,1,1
Public Class,"org.apache.jmeter.config.LoginConfig",1,1,1,1,7,0,2,4,2,1,0,,0,1,,,,6,0,6,64,0,0,0,6,,55,6,22,9,6,28,,,,6,13,8,5,,,,,,1,1,1,1,,3,0,,100,1.27,6,6,6,6
Public Constructor,"org.apache.jmeter.config.LoginConfig.LoginConfig",,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,2,1,0,3,1,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,1.50,1,1,1,1
Public Method,"org.apache.jmeter.config.LoginConfig.getPassword",,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,3,1,1,5,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.jmeter.config.LoginConfig.getUsername",,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,3,1,1,5,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.jmeter.config.LoginConfig.setPassword",,,,,,,,,,,,,,,,,,,,,,,,,,4,9,0,3,1,1,6,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Method,"org.apache.jmeter.config.LoginConfig.setUsername",,,,,,,,,,,,,,,,,,,,,,,,,,4,9,0,3,1,1,6,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Method,"org.apache.jmeter.config.LoginConfig.toString",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,1,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Class,"org.apache.jmeter.config.RandomVariableConfig",1,1,1,1,8,0,6,2,5,5,0,,0,2,,,,18,10,18,76,0,5,0,13,,211,28,130,43,71,56,,,,61,91,42,49,,,,,,4,4,5,4,,3,2,,89,0.43,28,28,30,21
Private Method,"org.apache.jmeter.config.RandomVariableConfig.formatNumber",,,,,,,,,,,,,,,,,,,,,,,,,,3,14,0,14,3,10,0,6,4,1,6,9,3,6,4,4,5,4,4,,,,,4,,2,4,,0.00,4,4,5,4
Public Method,"org.apache.jmeter.config.RandomVariableConfig.getMaximumValue",,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.config.RandomVariableConfig.getMinimumValue",,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.config.RandomVariableConfig.getOutputFormat",,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.config.RandomVariableConfig.getPerThread",,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.config.RandomVariableConfig.getRandomSeed",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Private Method,"org.apache.jmeter.config.RandomVariableConfig.getRandomSeedAsLong",,,,,,,,,,,,,,,,,,,,,,,,,,5,17,0,14,2,10,3,6,3,0,6,9,2,7,3,3,3,1,2,,,,,0,,2,0,,0.21,3,3,3,1
Public Method,"org.apache.jmeter.config.RandomVariableConfig.getVariableName",,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Private Method,"org.apache.jmeter.config.RandomVariableConfig.init",,,,,,,,,,,,,,,,,,,,,,,,,,4,17,0,17,5,13,3,7,3,0,11,14,5,9,3,3,4,1,1,,,,,0,,1,0,,0.18,3,3,4,1
Private Method,"org.apache.jmeter.config.RandomVariableConfig.initThreadLocal",,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,8,1,6,0,1,1,0,3,5,2,3,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Class,"org.apache.jmeter.config.RandomVariableConfig.initThreadLocal.(Anon_1)",1,1,1,1,3,0,3,0,2,1,0,,0,0,,,,1,0,1,1,0,0,1,0,,5,0,5,0,5,0,,,,2,3,1,2,,,,,,1,1,1,1,,1,0,,0,0.00,1,1,1,1
Protected Method,"org.apache.jmeter.config.RandomVariableConfig.initThreadLocal.(Anon_1).initialValue",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,0,3,0,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.config.RandomVariableConfig.iterationStart",,,,,,,,,,,,,,,,,,,,,,,,,,4,22,0,20,4,14,2,11,6,1,9,14,4,10,4,4,4,1,2,,,,,0,,2,0,,0.10,4,4,4,1
Private Method,"org.apache.jmeter.config.RandomVariableConfig.readResolve",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,1,2,0,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.config.RandomVariableConfig.setMaximumValue",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.config.RandomVariableConfig.setMinimumValue",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.config.RandomVariableConfig.setOutputFormat",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.config.RandomVariableConfig.setPerThread",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.config.RandomVariableConfig.setRandomSeed",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.config.RandomVariableConfig.setVariableName",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Class,"org.apache.jmeter.config.RandomVariableConfigBeanInfo",1,1,1,1,38,10,28,5,1,1,0,,0,9,,,,1,0,1,14,0,0,0,1,,54,13,39,12,34,16,,,,34,36,12,24,,,,,,1,1,1,1,,3,0,,0,0.41,1,1,1,1
Public Constructor,"org.apache.jmeter.config.RandomVariableConfigBeanInfo.RandomVariableConfigBeanInfo",,,,,,,,,,,,,,,,,,,,,,,,,,14,38,10,28,2,25,5,5,1,0,25,26,2,24,1,1,1,1,0,,,,,0,,0,0,,0.18,1,1,1,1
Public Class,"org.apache.jmeter.config.TestCVSDataSet",1,1,1,1,18,1,16,0,1,7,0,,0,0,,,,10,1,10,17,0,1,0,9,,205,25,173,24,147,15,,,,146,158,22,136,,,,,,2,2,2,1,,3,1,,30,0.09,11,11,11,10
Public Constructor,"org.apache.jmeter.config.TestCVSDataSet.TestCVSDataSet",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Private Method,"org.apache.jmeter.config.TestCVSDataSet.initCSV",,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,7,2,5,0,5,1,0,5,6,2,4,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.config.TestCVSDataSet.setUp",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,2,4,0,6,1,0,4,5,2,3,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.config.TestCVSDataSet.tearDown",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.config.TestCVSDataSet.testHeaderOpen",,,,,,,,,,,,,,,,,,,,,,,,,,1,18,0,18,2,16,0,8,1,0,16,17,2,15,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.config.TestCVSDataSet.testHeaderOpenAndRecycle",,,,,,,,,,,,,,,,,,,,,,,,,,1,17,0,16,2,14,7,9,1,0,14,15,2,13,1,1,1,1,0,,,,,0,,0,0,,0.44,1,1,1,1
Public Method,"org.apache.jmeter.config.TestCVSDataSet.testHeaderQuotes",,,,,,,,,,,,,,,,,,,,,,,,,,1,33,1,32,2,29,0,12,2,0,27,29,2,27,2,2,2,1,1,,,,,0,,1,0,,0.00,2,2,2,1
Public Method,"org.apache.jmeter.config.TestCVSDataSet.testShareMode",,,,,,,,,,,,,,,,,,,,,,,,,,1,22,1,21,4,19,1,8,1,0,19,20,4,16,1,1,1,1,0,,,,,0,,0,0,,0.05,1,1,1,1
Public Method,"org.apache.jmeter.config.TestCVSDataSet.testopen",,,,,,,,,,,,,,,,,,,,,,,,,,1,41,7,34,2,32,1,7,1,0,32,33,2,31,1,1,1,1,0,,,,,0,,0,0,,0.03,1,1,1,1
Public Method,"org.apache.jmeter.config.TestCVSDataSet.testutf8",,,,,,,,,,,,,,,,,,,,,,,,,,1,33,5,28,2,26,0,9,1,0,26,27,2,25,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Package,"org.apache.jmeter.config.gui",1,1,1,1,13,0,8,4,,,,9,1,25,,7,,78,24,79,,0,16,19,44,,1593,205,852,325,473,590,,,,508,657,305,352,,,,,,8,8,8,4,,,5,,,0.69,139,139,145,82
Public Abstract Class,"org.apache.jmeter.config.gui.AbstractConfigGui",1,1,1,1,13,0,3,10,1,1,17,,0,1,,,,2,0,2,23,0,0,0,2,,38,2,11,6,3,25,,,,3,6,4,2,,,,,,1,1,1,1,,3,0,,100,2.27,2,2,2,2
Public Method,"org.apache.jmeter.config.gui.AbstractConfigGui.createPopupMenu",,,,,,,,,,,,,,,,,,,,,,,,,,0,14,0,3,1,1,11,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,3.67,1,1,1,1
Public Method,"org.apache.jmeter.config.gui.AbstractConfigGui.getMenuCategories",,,,,,,,,,,,,,,,,,,,,,,,,,2,12,0,3,1,1,9,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,3.00,1,1,1,1
Public Class,"org.apache.jmeter.config.gui.ArgumentsPanel",2,2,2,1,14,0,9,5,2,11,1,,1,10,,,,34,10,35,58,0,7,13,15,,636,75,373,92,244,219,,,,188,272,90,182,,,,,,8,8,8,4,,4,5,,89,0.59,80,80,86,38
Public Constructor,"org.apache.jmeter.config.gui.ArgumentsPanel.ArgumentsPanel",,,,,,,,,,,,,,,,,,,,,,,,,,3,11,0,3,1,1,8,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.67,1,1,1,1
Public Constructor,"org.apache.jmeter.config.gui.ArgumentsPanel.ArgumentsPanel",,,,,,,,,,,,,,,,,,,,,,,,,,8,10,0,3,1,1,7,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.33,1,1,1,1
Public Constructor,"org.apache.jmeter.config.gui.ArgumentsPanel.ArgumentsPanel",,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,3,1,1,4,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Constructor,"org.apache.jmeter.config.gui.ArgumentsPanel.ArgumentsPanel",,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,3,1,1,5,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Constructor,"org.apache.jmeter.config.gui.ArgumentsPanel.ArgumentsPanel",,,,,,,,,,,,,,,,,,,,,,,,,,8,10,0,3,1,1,7,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.33,1,1,1,1
Public Constructor,"org.apache.jmeter.config.gui.ArgumentsPanel.ArgumentsPanel",,,,,,,,,,,,,,,,,,,,,,,,,,7,16,0,8,1,6,8,7,1,0,6,7,1,6,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.config.gui.ArgumentsPanel.actionPerformed",,,,,,,,,,,,,,,,,,,,,,,,,,7,23,0,16,2,13,7,8,7,1,7,14,2,12,7,7,7,1,5,,,,,0,,1,0,,0.44,7,7,7,1
Protected Method,"org.apache.jmeter.config.gui.ArgumentsPanel.addArgument",,,,,,,,,,,,,,,,,,,,,,,,,,7,20,2,11,2,8,7,6,2,0,7,9,2,7,2,2,3,1,0,,,,,0,,1,0,,0.64,2,2,3,1
Protected Method,"org.apache.jmeter.config.gui.ArgumentsPanel.addFromClipboard",,,,,,,,,,,,,,,,,,,,,,,,,,8,41,1,35,7,27,5,15,12,1,15,23,8,15,8,8,8,1,3,,,,,0,,5,0,,0.14,8,8,8,1
Private Method,"org.apache.jmeter.config.gui.ArgumentsPanel.cancelEditing",,,,,,,,,,,,,,,,,,,,,,,,,,5,11,0,6,2,3,5,5,2,0,2,4,2,2,2,2,2,1,0,,,,,0,,1,0,,0.83,2,2,2,1
Protected Method,"org.apache.jmeter.config.gui.ArgumentsPanel.checkDeleteStatus",,,,,,,,,,,,,,,,,,,,,,,,,,8,17,1,11,1,7,5,2,4,1,4,7,1,6,3,3,4,1,1,,,,,0,,1,0,,0.45,3,3,4,1
Public Method,"org.apache.jmeter.config.gui.ArgumentsPanel.clear",,,,,,,,,,,,,,,,,,,,,,,,,,10,7,0,4,1,2,3,2,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.75,1,1,1,1
Public Method,"org.apache.jmeter.config.gui.ArgumentsPanel.clearGui",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.config.gui.ArgumentsPanel.configure",,,,,,,,,,,,,,,,,,,,,,,,,,13,21,0,12,3,8,9,8,3,0,6,9,3,6,3,3,3,1,0,,,,,0,,2,0,,0.75,3,3,3,1
Public Method,"org.apache.jmeter.config.gui.ArgumentsPanel.createTestElement",,,,,,,,,,,,,,,,,,,,,,,,,,10,5,0,5,2,3,0,3,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Protected Method,"org.apache.jmeter.config.gui.ArgumentsPanel.deleteArgument",,,,,,,,,,,,,,,,,,,,,,,,,,8,33,3,24,3,16,6,9,17,1,12,19,4,15,7,7,8,1,1,,,,,0,,3,0,,0.25,7,7,8,1
Protected Method,"org.apache.jmeter.config.gui.ArgumentsPanel.getAddButton",,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Protected Method,"org.apache.jmeter.config.gui.ArgumentsPanel.getDeleteButton",,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.jmeter.config.gui.ArgumentsPanel.getLabelResource",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"org.apache.jmeter.config.gui.ArgumentsPanel.getMenuCategories",,,,,,,,,,,,,,,,,,,,,,,,,,1,13,0,6,1,3,7,2,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,1.17,2,2,2,1
Protected Method,"org.apache.jmeter.config.gui.ArgumentsPanel.getTable",,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Protected Method,"org.apache.jmeter.config.gui.ArgumentsPanel.getTableLabel",,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Private Method,"org.apache.jmeter.config.gui.ArgumentsPanel.init",,,,,,,,,,,,,,,,,,,,,,,,,,7,28,5,19,2,15,4,11,4,1,13,16,2,14,3,3,3,1,0,,,,,0,,1,0,,0.21,3,3,3,1
Protected Method,"org.apache.jmeter.config.gui.ArgumentsPanel.initializeTableModel",,,,,,,,,,,,,,,,,,,,,,,,,,8,30,0,27,1,23,13,3,3,0,2,5,1,4,3,3,3,1,1,,,,,0,,2,0,,0.48,3,3,3,1
Private Method,"org.apache.jmeter.config.gui.ArgumentsPanel.makeButtonPanel",,,,,,,,,,,,,,,,,,,,,,,,,,13,51,5,40,4,35,12,14,8,1,32,36,4,32,4,4,4,1,0,,,,,0,,1,0,,0.30,4,4,4,1
Protected Method,"org.apache.jmeter.config.gui.ArgumentsPanel.makeLabelPanel",,,,,,,,,,,,,,,,,,,,,,,,,,4,13,0,8,2,5,5,3,2,0,4,6,2,4,2,2,2,1,0,,,,,0,,1,0,,0.63,2,2,2,1
Private Method,"org.apache.jmeter.config.gui.ArgumentsPanel.makeMainPanel",,,,,,,,,,,,,,,,,,,,,,,,,,5,15,0,10,1,7,5,9,2,0,6,8,1,7,2,2,2,1,0,,,,,0,,1,0,,0.50,2,2,2,1
Protected Method,"org.apache.jmeter.config.gui.ArgumentsPanel.makeNewArgument",,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,3,1,1,6,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Method,"org.apache.jmeter.config.gui.ArgumentsPanel.modifyTestElement",,,,,,,,,,,,,,,,,,,,,,,,,,5,19,0,19,5,13,2,11,4,1,10,14,4,10,4,4,5,4,1,,,,,1,,3,1,,0.11,4,4,5,4
Private Method,"org.apache.jmeter.config.gui.ArgumentsPanel.moveDown",,,,,,,,,,,,,,,,,,,,,,,,,,4,18,1,14,3,9,3,6,5,1,8,13,5,8,4,4,5,1,0,,,,,0,,2,0,,0.21,4,4,5,1
Private Method,"org.apache.jmeter.config.gui.ArgumentsPanel.moveUp",,,,,,,,,,,,,,,,,,,,,,,,,,4,17,1,13,2,8,3,5,5,1,5,11,4,7,4,4,5,1,0,,,,,0,,2,0,,0.23,4,4,5,1
Private Method,"org.apache.jmeter.config.gui.ArgumentsPanel.showDetail",,,,,,,,,,,,,,,,,,,,,,,,,,4,13,1,9,3,6,3,5,2,0,5,7,3,4,2,2,2,1,0,,,,,0,,1,0,,0.33,2,2,2,1
Protected Method,"org.apache.jmeter.config.gui.ArgumentsPanel.sizeColumns",,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,2,1,0,6,0,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,3.00,1,1,1,1
