Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Method,"org.apache.tools.ant.taskdefs.Javac.getSrcdir",,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Protected Method,"org.apache.tools.ant.taskdefs.Javac.getSystemJavac",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.getTarget",,,,,,,,,,,,,,,,,,,,,,,,,,8,9,0,5,1,3,4,3,1,0,1,2,1,1,2,2,2,1,0,,,,,0,,0,0,,0.80,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.getTaskSuccess",,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.getTempdir",,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,3,1,1,6,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.getVerbose",,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.isForkedJavac",,,,,,,,,,,,,,,,,,,,,,,,,,4,7,0,3,1,1,4,3,1,0,1,2,1,1,1,1,2,1,0,,,,,0,,0,0,,1.33,1,1,2,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.isIncludeDestClasses",,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Protected Method,"org.apache.tools.ant.taskdefs.Javac.isJdkCompiler",,,,,,,,,,,,,,,,,,,,,,,,,,12,20,0,12,1,10,8,2,1,0,1,2,1,1,1,1,10,1,0,,,,,0,,0,0,,0.67,1,1,10,1
Private Method,"org.apache.tools.ant.taskdefs.Javac.lookForPackageInfos",,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,6,12,0,10,5,1,10,14,6,8,4,4,4,4,2,,,,,2,,2,2,,0.00,4,4,4,4
Protected Method,"org.apache.tools.ant.taskdefs.Javac.recreateSrc",,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,4,1,2,5,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,1.25,1,1,1,1
Protected Method,"org.apache.tools.ant.taskdefs.Javac.resetFileLists",,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,4,1,2,3,2,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.75,1,1,1,1
Protected Method,"org.apache.tools.ant.taskdefs.Javac.scanDir",,,,,,,,,,,,,,,,,,,,,,,,,,6,30,2,20,7,15,8,8,3,0,13,16,7,9,3,3,3,1,0,,,,,0,,2,0,,0.40,3,3,3,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setBootClasspathRef",,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,3,1,1,4,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setBootclasspath",,,,,,,,,,,,,,,,,,,,,,,,,,2,13,0,7,1,4,6,2,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.86,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setClasspath",,,,,,,,,,,,,,,,,,,,,,,,,,2,12,0,7,1,4,5,2,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.71,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setClasspathRef",,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,3,1,1,4,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setCompiler",,,,,,,,,,,,,,,,,,,,,,,,,,6,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setCreateMissingPackageInfoClass",,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setDebug",,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setDebugLevel",,,,,,,,,,,,,,,,,,,,,,,,,,1,15,0,3,1,1,12,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,4.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setDepend",,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setDeprecation",,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setDestdir",,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setEncoding",,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setErrorProperty",,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setExecutable",,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setExtdirs",,,,,,,,,,,,,,,,,,,,,,,,,,2,12,0,7,1,4,5,2,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.71,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setFailonerror",,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setFork",,,,,,,,,,,,,,,,,,,,,,,,,,6,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setIncludeDestClasses",,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setIncludeantruntime",,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,3,1,1,4,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setIncludejavaruntime",,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setListfiles",,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setMemoryInitialSize",,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setMemoryMaximumSize",,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setNowarn",,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setOptimize",,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setProceed",,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setSource",,,,,,,,,,,,,,,,,,,,,,,,,,3,17,0,3,1,1,14,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,4.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setSourcepath",,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,7,1,4,4,2,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.57,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setSourcepathRef",,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,3,1,1,4,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setSrcdir",,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,7,1,4,4,2,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.57,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setTarget",,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,3,1,1,6,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setTempdir",,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,3,1,1,6,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setUpdatedProperty",,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setVerbose",,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Class,"org.apache.tools.ant.taskdefs.JavacTest",1,1,1,1,14,1,11,1,1,9,0,,0,0,,,,13,2,13,13,0,0,0,13,,205,32,152,30,120,21,,,,107,122,29,93,,,,,,2,2,7,1,,2,1,,23,0.14,14,14,19,13
Public Constructor,"org.apache.tools.ant.taskdefs.JavacTest.JavacTest",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.JavacTest.setUp",,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,1,4,0,6,1,0,4,5,1,4,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.JavacTest.testCompilerAdapter",,,,,,,,,,,,,,,,,,,,,,,,,,1,14,3,11,3,8,0,6,1,0,7,8,2,6,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.JavacTest.testCompilerArg",,,,,,,,,,,,,,,,,,,,,,,,,,3,40,5,32,6,30,3,8,1,0,28,29,6,23,1,1,1,1,0,,,,,0,,0,0,,0.09,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.JavacTest.testCompilerArgForForkAndExtJavac",,,,,,,,,,,,,,,,,,,,,,,,,,2,16,0,12,6,10,4,6,1,0,10,11,6,5,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.JavacTest.testCompilerAttribute",,,,,,,,,,,,,,,,,,,,,,,,,,2,51,5,39,2,36,7,13,2,0,27,29,2,27,2,2,7,1,1,,,,,0,,1,0,,0.18,2,2,7,1
Public Method,"org.apache.tools.ant.taskdefs.JavacTest.testForkedExecutableName",,,,,,,,,,,,,,,,,,,,,,,,,,2,29,5,21,2,19,3,9,1,0,16,17,2,15,1,1,1,1,0,,,,,0,,0,0,,0.14,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.JavacTest.testSourceNoDefault",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.JavacTest.testSourceOverridesDefault",,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,1,3,0,4,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.JavacTest.testSourceWithDefault",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.JavacTest.testTargetNoDefault",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.JavacTest.testTargetOverridesDefault",,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,1,3,0,4,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.JavacTest.testTargetWithDefault",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Class,"org.apache.tools.ant.taskdefs.Javadoc",2,2,2,1,14,0,9,5,1,35,0,,0,3,,,,105,33,105,144,0,22,1,82,,2420,217,1329,365,815,885,,,,581,894,352,542,,,,,,15,15,17,6,,3,6,,97,0.67,231,229,251,114
Public Static Class,"org.apache.tools.ant.taskdefs.Javadoc.AccessType",1,1,1,1,8,0,3,5,1,0,0,,0,0,,,,1,0,1,10,0,0,0,1,,14,0,5,2,1,9,,,,1,3,2,1,,,,,,1,1,1,1,,2,0,,0,1.80,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.AccessType.getValues",,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Class,"org.apache.tools.ant.taskdefs.Javadoc.DocletInfo",1,1,1,1,9,0,4,5,1,1,0,,0,0,,,,2,1,2,18,0,0,0,2,,30,4,11,5,5,15,,,,5,8,5,3,,,,,,1,1,1,1,,3,0,,0,1.36,2,2,2,2
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.DocletInfo.createParam",,,,,,,,,,,,,,,,,,,,,,,,,,1,11,1,5,2,3,5,2,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.DocletInfo.getParams",,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,3,1,1,5,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Class,"org.apache.tools.ant.taskdefs.Javadoc.DocletParam",1,1,1,1,8,0,3,5,1,0,0,,0,0,,,,4,2,4,4,0,0,0,4,,49,5,16,7,4,28,,,,6,11,7,4,,,,,,1,1,1,1,,1,0,,50,1.75,4,4,4,4
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.DocletParam.getName",,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.DocletParam.getValue",,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.DocletParam.setName",,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.DocletParam.setValue",,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,3,1,1,8,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.67,1,1,1,1
Public Static Class,"org.apache.tools.ant.taskdefs.Javadoc.ExtensionInfo",1,1,1,1,9,0,4,5,1,2,1,,0,0,,,,6,2,6,16,0,0,0,6,,75,7,29,9,11,39,,,,10,19,9,10,,,,,,2,2,2,1,,2,1,,58,1.34,8,8,8,6
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.ExtensionInfo.createPath",,,,,,,,,,,,,,,,,,,,,,,,,,3,12,0,6,1,3,6,5,2,0,2,4,1,3,2,2,2,1,0,,,,,0,,1,0,,1.00,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.ExtensionInfo.getName",,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.ExtensionInfo.getPath",,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,3,1,1,6,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.ExtensionInfo.setName",,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.ExtensionInfo.setPath",,,,,,,,,,,,,,,,,,,,,,,,,,3,12,0,7,1,4,5,2,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.71,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.ExtensionInfo.setPathRef",,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,3,1,1,5,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Class,"org.apache.tools.ant.taskdefs.Javadoc.GroupArgument",1,1,1,1,8,0,5,3,1,2,0,,0,0,,,,7,2,7,7,0,0,0,7,,74,5,40,16,20,29,,,,20,31,17,14,,,,,,3,3,3,1,,1,2,,71,0.72,11,11,11,7
Public Constructor,"org.apache.tools.ant.taskdefs.Javadoc.GroupArgument.GroupArgument",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,2,1,0,2,1,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.GroupArgument.addPackage",,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.GroupArgument.addTitle",,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.GroupArgument.getPackages",,,,,,,,,,,,,,,,,,,,,,,,,,2,15,0,11,3,7,4,5,3,0,7,10,4,6,3,3,3,1,0,,,,,0,,2,0,,0.36,3,3,3,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.GroupArgument.getTitle",,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,3,1,1,4,2,1,0,1,2,1,1,2,2,2,1,0,,,,,0,,0,0,,1.33,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.GroupArgument.setPackages",,,,,,,,,,,,,,,,,,,,,,,,,,1,13,0,9,4,6,4,4,2,0,5,7,4,3,2,2,2,1,0,,,,,0,,1,0,,0.44,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.GroupArgument.setTitle",,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,5,2,3,4,2,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,0.80,1,1,1,1
Public Static Class,"org.apache.tools.ant.taskdefs.Javadoc.Html",1,1,1,1,8,0,3,5,1,0,0,,0,0,,,,2,1,2,2,0,0,0,2,,28,2,9,4,3,17,,,,3,6,4,2,,,,,,1,1,1,1,,1,0,,0,1.89,2,2,2,2
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.Html.addText",,,,,,,,,,,,,,,,,,,,,,,,,,7,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.Html.getText",,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,3,1,1,5,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Private Class,"org.apache.tools.ant.taskdefs.Javadoc.JavadocOutputStream",2,2,3,1,9,0,9,0,1,2,0,,0,0,,,,3,1,3,17,1,0,2,0,,39,3,31,5,18,5,,,,10,19,5,14,,,,,,5,5,6,1,,4,3,,33,0.16,8,8,9,3
Constructor,"org.apache.tools.ant.taskdefs.Javadoc.JavadocOutputStream.JavadocOutputStream",,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Protected Method,"org.apache.tools.ant.taskdefs.Javadoc.JavadocOutputStream.logFlush",,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,6,1,3,0,2,2,0,2,4,1,3,2,2,2,1,0,,,,,0,,1,0,,0.00,2,2,2,1
Protected Method,"org.apache.tools.ant.taskdefs.Javadoc.JavadocOutputStream.processLine",,,,,,,,,,,,,,,,,,,,,,,,,,5,19,0,19,1,13,0,3,5,1,6,11,1,10,5,5,6,1,2,,,,,0,,3,0,,0.00,5,5,6,1
Public Class,"org.apache.tools.ant.taskdefs.Javadoc.LinkArgument",1,1,1,1,6,0,2,4,1,0,0,,0,0,,,,11,5,11,11,0,0,0,11,,99,12,39,17,12,48,,,,15,27,17,10,,,,,,1,1,1,1,,1,0,,81,1.23,11,11,11,11
Public Constructor,"org.apache.tools.ant.taskdefs.Javadoc.LinkArgument.LinkArgument",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,2,1,0,2,1,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.LinkArgument.getHref",,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.LinkArgument.getPackagelistLoc",,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.LinkArgument.getPackagelistURL",,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.LinkArgument.isLinkOffline",,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.LinkArgument.setHref",,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.LinkArgument.setOffline",,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.LinkArgument.setPackagelistLoc",,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.LinkArgument.setPackagelistURL",,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.LinkArgument.setResolveLink",,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.LinkArgument.shouldResolveLink",,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
