From Class,To Class,References,From Entities,To Entities
org.apache.tools.ant.types.resources.Restrict,org.apache.tools.ant.types.resources.AbstractResourceCollectionWrapper,7,7,7
org.apache.tools.ant.types.resources.Restrict,org.apache.tools.ant.types.resources.FailFast,1,1,1
org.apache.tools.ant.types.resources.Restrict,org.apache.tools.ant.types.resources.LazyResourceCollectionWrapper,1,1,1
org.apache.tools.ant.types.resources.Restrict,org.apache.tools.ant.types.resources.selectors.ResourceSelector,1,1,1
org.apache.tools.ant.types.resources.Restrict,org.apache.tools.ant.types.resources.selectors.ResourceSelectorContainer,3,3,3
org.apache.tools.ant.types.resources.Restrict.(Anon_1),org.apache.tools.ant.types.Resource,1,1,1
org.apache.tools.ant.types.resources.Restrict.(Anon_1),org.apache.tools.ant.types.resources.LazyResourceCollectionWrapper,1,1,1
org.apache.tools.ant.types.resources.Restrict.(Anon_1),org.apache.tools.ant.types.resources.selectors.ResourceSelector,2,1,2
org.apache.tools.ant.types.resources.Restrict.(Anon_1),org.apache.tools.ant.types.resources.selectors.ResourceSelectorContainer,1,1,1
org.apache.tools.ant.types.resources.selectors.And,org.apache.tools.ant.types.Resource,1,1,1
org.apache.tools.ant.types.resources.selectors.And,org.apache.tools.ant.types.resources.selectors.ResourceSelector,4,3,2
org.apache.tools.ant.types.resources.selectors.And,org.apache.tools.ant.types.resources.selectors.ResourceSelectorContainer,3,3,3
org.apache.tools.ant.types.resources.selectors.Compare,org.apache.tools.ant.BuildException,3,2,1
org.apache.tools.ant.types.resources.selectors.Compare,org.apache.tools.ant.Project,1,1,1
org.apache.tools.ant.types.resources.selectors.Compare,org.apache.tools.ant.types.Comparison,4,4,3
org.apache.tools.ant.types.resources.selectors.Compare,org.apache.tools.ant.types.DataType,21,8,11
org.apache.tools.ant.types.resources.selectors.Compare,org.apache.tools.ant.types.Quantifier,4,4,3
org.apache.tools.ant.types.resources.selectors.Compare,org.apache.tools.ant.types.Resource,2,2,1
org.apache.tools.ant.types.resources.selectors.Compare,org.apache.tools.ant.types.ResourceCollection,1,1,1
org.apache.tools.ant.types.resources.selectors.Compare,org.apache.tools.ant.types.resources.BaseResourceCollectionContainer,1,1,1
org.apache.tools.ant.types.resources.selectors.Compare,org.apache.tools.ant.types.resources.comparators.ResourceComparator,1,1,1
org.apache.tools.ant.types.resources.selectors.Compare,org.apache.tools.ant.types.resources.selectors.ResourceSelector,3,2,2
org.apache.tools.ant.types.resources.selectors.Compare,org.apache.tools.ant.types.resources.Union,3,2,2
org.apache.tools.ant.types.resources.selectors.Date,org.apache.tools.ant.BuildException,4,1,2
org.apache.tools.ant.types.resources.selectors.Date,org.apache.tools.ant.types.Resource,2,2,2
org.apache.tools.ant.types.resources.selectors.Date,org.apache.tools.ant.types.resources.selectors.ResourceSelector,1,1,1
org.apache.tools.ant.types.resources.selectors.Date,org.apache.tools.ant.types.TimeComparison,5,5,3
org.apache.tools.ant.types.resources.selectors.Date,org.apache.tools.ant.util.FileUtils,3,2,3
org.apache.tools.ant.types.resources.selectors.Exists,org.apache.tools.ant.types.Resource,2,2,2
org.apache.tools.ant.types.resources.selectors.Exists,org.apache.tools.ant.types.resources.selectors.ResourceSelector,1,1,1
org.apache.tools.ant.types.resources.selectors.InstanceOf,org.apache.tools.ant.AntTypeDefinition,2,2,2
org.apache.tools.ant.types.resources.selectors.InstanceOf,org.apache.tools.ant.BuildException,6,2,2
org.apache.tools.ant.types.resources.selectors.InstanceOf,org.apache.tools.ant.ComponentHelper,2,1,2
org.apache.tools.ant.types.resources.selectors.InstanceOf,org.apache.tools.ant.Project,2,2,1
org.apache.tools.ant.types.resources.selectors.InstanceOf,org.apache.tools.ant.ProjectHelper,1,1,1
org.apache.tools.ant.types.resources.selectors.InstanceOf,org.apache.tools.ant.types.Resource,1,1,1
org.apache.tools.ant.types.resources.selectors.InstanceOf,org.apache.tools.ant.types.resources.selectors.ResourceSelector,1,1,1
org.apache.tools.ant.types.resources.selectors.Majority,org.apache.tools.ant.types.Resource,1,1,1
org.apache.tools.ant.types.resources.selectors.Majority,org.apache.tools.ant.types.resources.selectors.ResourceSelector,4,3,2
org.apache.tools.ant.types.resources.selectors.Majority,org.apache.tools.ant.types.resources.selectors.ResourceSelectorContainer,4,3,4
org.apache.tools.ant.types.resources.selectors.Name,org.apache.tools.ant.Project,2,2,1
org.apache.tools.ant.types.resources.selectors.Name,org.apache.tools.ant.types.RegularExpression,5,2,4
org.apache.tools.ant.types.resources.selectors.Name,org.apache.tools.ant.types.Resource,3,2,3
org.apache.tools.ant.types.resources.selectors.Name,org.apache.tools.ant.types.resources.selectors.ResourceSelector,1,1,1
org.apache.tools.ant.types.resources.selectors.Name,org.apache.tools.ant.types.selectors.SelectorUtils,1,1,1
org.apache.tools.ant.types.resources.selectors.Name,org.apache.tools.ant.util.regexp.Regexp,1,1,1
org.apache.tools.ant.types.resources.selectors.Name,org.apache.tools.ant.util.regexp.RegexpMatcher,1,1,1
org.apache.tools.ant.types.resources.selectors.Name,org.apache.tools.ant.util.regexp.RegexpUtil,1,1,1
org.apache.tools.ant.types.resources.selectors.None,org.apache.tools.ant.types.Resource,1,1,1
org.apache.tools.ant.types.resources.selectors.None,org.apache.tools.ant.types.resources.selectors.ResourceSelector,4,3,2
org.apache.tools.ant.types.resources.selectors.None,org.apache.tools.ant.types.resources.selectors.ResourceSelectorContainer,3,3,3
org.apache.tools.ant.types.resources.selectors.Not,org.apache.tools.ant.types.Resource,1,1,1
org.apache.tools.ant.types.resources.selectors.Not,org.apache.tools.ant.types.resources.selectors.ResourceSelector,5,5,2
org.apache.tools.ant.types.resources.selectors.Or,org.apache.tools.ant.types.Resource,1,1,1
org.apache.tools.ant.types.resources.selectors.Or,org.apache.tools.ant.types.resources.selectors.ResourceSelector,4,3,2
org.apache.tools.ant.types.resources.selectors.Or,org.apache.tools.ant.types.resources.selectors.ResourceSelectorContainer,3,3,3
org.apache.tools.ant.types.resources.selectors.ResourceSelector,org.apache.tools.ant.types.Resource,1,1,1
org.apache.tools.ant.types.resources.selectors.ResourceSelectorContainer,org.apache.tools.ant.BuildException,1,1,1
org.apache.tools.ant.types.resources.selectors.ResourceSelectorContainer,org.apache.tools.ant.Project,1,1,1
org.apache.tools.ant.types.resources.selectors.ResourceSelectorContainer,org.apache.tools.ant.types.DataType,20,6,9
org.apache.tools.ant.types.resources.selectors.ResourceSelectorContainer,org.apache.tools.ant.types.resources.selectors.ResourceSelector,2,2,1
org.apache.tools.ant.types.resources.selectors.Size,org.apache.tools.ant.types.Comparison,5,5,3
org.apache.tools.ant.types.resources.selectors.Size,org.apache.tools.ant.types.Resource,2,2,2
org.apache.tools.ant.types.resources.selectors.Size,org.apache.tools.ant.types.resources.selectors.ResourceSelector,1,1,1
org.apache.tools.ant.types.resources.selectors.Type,org.apache.tools.ant.BuildException,1,1,1
org.apache.tools.ant.types.resources.selectors.Type,org.apache.tools.ant.types.EnumeratedAttribute,1,1,1
org.apache.tools.ant.types.resources.selectors.Type,org.apache.tools.ant.types.Resource,2,2,2
org.apache.tools.ant.types.resources.selectors.Type,org.apache.tools.ant.types.resources.selectors.ResourceSelector,1,1,1
org.apache.tools.ant.types.resources.selectors.Type,org.apache.tools.ant.types.resources.selectors.Type.FileDir,9,4,2
org.apache.tools.ant.types.resources.selectors.Type.FileDir,org.apache.tools.ant.types.EnumeratedAttribute,2,2,2
org.apache.tools.ant.types.resources.selectors.Type.FileDir,org.apache.tools.ant.types.resources.selectors.Type,3,1,3
org.apache.tools.ant.types.resources.SizeLimitCollection,org.apache.tools.ant.BuildException,2,1,2
org.apache.tools.ant.types.resources.SizeLimitCollection,org.apache.tools.ant.types.DataType,1,1,1
org.apache.tools.ant.types.resources.SizeLimitCollection,org.apache.tools.ant.types.ResourceCollection,1,1,1
org.apache.tools.ant.types.resources.SizeLimitCollection,org.apache.tools.ant.types.resources.AbstractResourceCollectionWrapper,1,1,1
org.apache.tools.ant.types.resources.SizeLimitCollection,org.apache.tools.ant.types.resources.BaseResourceCollectionWrapper,1,1,1
org.apache.tools.ant.types.resources.Sort,org.apache.tools.ant.BuildException,1,1,1
org.apache.tools.ant.types.resources.Sort,org.apache.tools.ant.Project,1,1,1
org.apache.tools.ant.types.resources.Sort,org.apache.tools.ant.types.DataType,7,2,5
org.apache.tools.ant.types.resources.Sort,org.apache.tools.ant.types.ResourceCollection,2,2,2
org.apache.tools.ant.types.resources.Sort,org.apache.tools.ant.types.resources.AbstractResourceCollectionWrapper,2,2,2
org.apache.tools.ant.types.resources.Sort,org.apache.tools.ant.types.resources.BaseResourceCollectionWrapper,1,1,1
org.apache.tools.ant.types.resources.Sort,org.apache.tools.ant.types.resources.comparators.ResourceComparator,1,1,1
org.apache.tools.ant.types.resources.Sort,org.apache.tools.ant.types.resources.FailFast,1,1,1
org.apache.tools.ant.types.resources.Sort,org.apache.tools.ant.util.CollectionUtils,1,1,1
org.apache.tools.ant.types.resources.StringResource,org.apache.tools.ant.BuildException,1,1,1
org.apache.tools.ant.types.resources.StringResource,org.apache.tools.ant.Project,4,4,2
org.apache.tools.ant.types.resources.StringResource,org.apache.tools.ant.ProjectComponent,4,3,2
org.apache.tools.ant.types.resources.StringResource,org.apache.tools.ant.types.DataType,11,7,5
org.apache.tools.ant.types.resources.StringResource,org.apache.tools.ant.types.Reference,1,1,1
org.apache.tools.ant.types.resources.StringResource,org.apache.tools.ant.types.Resource,12,8,9
org.apache.tools.ant.types.resources.StringResource,org.apache.tools.ant.types.resources.ImmutableResourceException,4,2,2
org.apache.tools.ant.types.resources.StringResource,org.apache.tools.ant.types.resources.StringResource.StringResourceFilterOutputStream,2,1,2
org.apache.tools.ant.types.resources.StringResource.StringResourceFilterOutputStream,org.apache.tools.ant.types.resources.StringResource,3,1,2
org.apache.tools.ant.types.resources.TarResource,org.apache.tools.ant.BuildException,2,2,1
org.apache.tools.ant.types.resources.TarResource,org.apache.tools.ant.Project,1,1,1
org.apache.tools.ant.types.resources.TarResource,org.apache.tools.ant.ProjectComponent,1,1,1
org.apache.tools.ant.types.resources.TarResource,org.apache.tools.ant.types.DataType,12,6,2
org.apache.tools.ant.types.resources.TarResource,org.apache.tools.ant.types.Resource,18,7,9
org.apache.tools.ant.types.resources.TarResource,org.apache.tools.ant.types.resources.ArchiveResource,11,10,6
org.apache.tools.ant.types.resources.TarResource,org.apache.tools.tar.TarEntry,16,8,10
org.apache.tools.ant.types.resources.TarResource,org.apache.tools.tar.TarInputStream,8,4,3
org.apache.tools.ant.types.resources.TarResourceTest,org.apache.tools.ant.BuildFileTest,7,5,5
org.apache.tools.ant.types.resources.TarResourceTest,org.apache.tools.ant.Project,2,1,1
org.apache.tools.ant.types.resources.TarResourceTest,org.apache.tools.ant.util.FileUtils,3,3,3
org.apache.tools.ant.types.resources.Tokens,org.apache.tools.ant.BuildException,4,3,1
org.apache.tools.ant.types.resources.Tokens,org.apache.tools.ant.Project,1,1,1
org.apache.tools.ant.types.resources.Tokens,org.apache.tools.ant.ProjectComponent,2,1,2
org.apache.tools.ant.types.resources.Tokens,org.apache.tools.ant.types.DataType,9,2,6
org.apache.tools.ant.types.resources.Tokens,org.apache.tools.ant.types.ResourceCollection,2,2,2
org.apache.tools.ant.types.resources.Tokens,org.apache.tools.ant.types.resources.AbstractResourceCollectionWrapper,2,2,2
org.apache.tools.ant.types.resources.Tokens,org.apache.tools.ant.types.resources.BaseResourceCollectionWrapper,1,1,1
org.apache.tools.ant.types.resources.Tokens,org.apache.tools.ant.types.resources.StringResource,3,2,2
org.apache.tools.ant.types.resources.Tokens,org.apache.tools.ant.util.ConcatResourceInputStream,4,2,3
org.apache.tools.ant.types.resources.Tokens,org.apache.tools.ant.util.LineTokenizer,1,1,1
org.apache.tools.ant.types.resources.Tokens,org.apache.tools.ant.util.Tokenizer,4,3,2
org.apache.tools.ant.types.resources.Union,org.apache.tools.ant.Project,3,3,2
org.apache.tools.ant.types.resources.Union,org.apache.tools.ant.types.DataType,4,2,2
org.apache.tools.ant.types.resources.Union,org.apache.tools.ant.types.Resource,3,1,1
org.apache.tools.ant.types.resources.Union,org.apache.tools.ant.types.ResourceCollection,6,5,2
org.apache.tools.ant.types.resources.Union,org.apache.tools.ant.types.resources.BaseResourceCollectionContainer,5,4,4
org.apache.tools.ant.types.resources.URLResource,org.apache.tools.ant.BuildException,7,6,1
org.apache.tools.ant.types.resources.URLResource,org.apache.tools.ant.Project,2,2,2
org.apache.tools.ant.types.resources.URLResource,org.apache.tools.ant.ProjectComponent,1,1,1
org.apache.tools.ant.types.resources.URLResource,org.apache.tools.ant.types.DataType,26,15,4
org.apache.tools.ant.types.resources.URLResource,org.apache.tools.ant.types.Reference,1,1,1
org.apache.tools.ant.types.resources.URLResource,org.apache.tools.ant.types.Resource,19,10,12
org.apache.tools.ant.types.resources.URLResource,org.apache.tools.ant.types.resources.URLProvider,3,3,2
org.apache.tools.ant.types.resources.URLResource,org.apache.tools.ant.util.FileUtils,4,4,4
org.apache.tools.ant.types.resources.ZipResource,org.apache.tools.ant.BuildException,3,3,1
org.apache.tools.ant.types.resources.ZipResource,org.apache.tools.ant.Project,1,1,1
org.apache.tools.ant.types.resources.ZipResource,org.apache.tools.ant.ProjectComponent,1,1,1
org.apache.tools.ant.types.resources.ZipResource,org.apache.tools.ant.types.DataType,10,6,4
org.apache.tools.ant.types.resources.ZipResource,org.apache.tools.ant.types.Reference,1,1,1
org.apache.tools.ant.types.resources.ZipResource,org.apache.tools.ant.types.Resource,14,5,10
org.apache.tools.ant.types.resources.ZipResource,org.apache.tools.ant.types.ResourceCollection,2,2,2
org.apache.tools.ant.types.resources.ZipResource,org.apache.tools.ant.types.resources.ArchiveResource,9,9,8
org.apache.tools.ant.types.resources.ZipResource,org.apache.tools.ant.types.resources.FileProvider,3,2,2
org.apache.tools.ant.types.resources.ZipResource,org.apache.tools.zip.ZipEntry,7,4,5
org.apache.tools.ant.types.resources.ZipResource,org.apache.tools.zip.ZipExtraField,3,2,1
org.apache.tools.ant.types.resources.ZipResource,org.apache.tools.zip.ZipFile,11,4,6
org.apache.tools.ant.types.resources.ZipResource.getInputStream.(Anon_1),org.apache.tools.zip.ZipFile,1,1,1
org.apache.tools.ant.types.selectors.AbstractSelectorContainer,org.apache.tools.ant.BuildException,1,1,1
org.apache.tools.ant.types.selectors.AbstractSelectorContainer,org.apache.tools.ant.Project,2,2,1
org.apache.tools.ant.types.selectors.AbstractSelectorContainer,org.apache.tools.ant.types.DataType,29,9,12
org.apache.tools.ant.types.selectors.AbstractSelectorContainer,org.apache.tools.ant.types.selectors.AndSelector,1,1,1
org.apache.tools.ant.types.selectors.AbstractSelectorContainer,org.apache.tools.ant.types.selectors.BaseSelector,3,1,2
org.apache.tools.ant.types.selectors.AbstractSelectorContainer,org.apache.tools.ant.types.selectors.ContainsRegexpSelector,1,1,1
org.apache.tools.ant.types.selectors.AbstractSelectorContainer,org.apache.tools.ant.types.selectors.ContainsSelector,1,1,1
org.apache.tools.ant.types.selectors.AbstractSelectorContainer,org.apache.tools.ant.types.selectors.DateSelector,1,1,1
org.apache.tools.ant.types.selectors.AbstractSelectorContainer,org.apache.tools.ant.types.selectors.DependSelector,1,1,1
